price_eur,barrio,distrito,lat,lon,listing_type,energy_consumption_rating,energy_emissions_rating,adaptado a personas con movilidad reducida,aire acondicionado,amueblado,antigüedad,ascensor,balcón,baños,calefacción,chimenea,cocina equipada,conservación,exterior,garaje,habitaciones,jardín,piscina,planta,portero automático,puerta blindada,referencia,sistema de seguridad,superficie construida,superficie útil,terraza,trastero,vidrios dobles,tipo_inmueble
500.0,Valdeacederas,Tetuán,40.464617,-3.6983691,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,623573,False,30.0,30.0,False,False,False,Otro
1700.0,Fuente del Berro,Salamanca,40.4215168,-3.6660923,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,True,True,3.0,False,False,0.0,False,False,136038,False,120.0,120.0,False,False,False,Piso
560.0,San Andrés,Villaverde,40.3443447,-3.7165142,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,722722,False,25.0,25.0,False,False,False,Otro
1240.0,Zofío,Usera,40.4079013,-3.7115927,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,3.0,False,False,1.0,False,False,2001/20010001/901,False,60.0,60.0,False,False,False,Otro
5000.0,Justicia-Chueca,Centro,40.4225963,-3.6955019,rental,False,False,0.0,False,No,,False,False,3,False,False,False,En buen estado,True,True,3.0,False,False,0.0,False,False,210244,False,225.0,225.0,True,False,False,Piso
1050.0,Rejas,San Blas,40.4429551,-3.5843347,rental,False,False,0.0,False,Si,Entre 20 y 30 años,False,False,1,False,False,False,En buen estado,False,True,1.0,False,True,3.0,False,False,marce_Deya1h/9940,False,54.0,50.0,False,False,False,Piso
2080.0,Imperial,Arganzuela,40.400974,-3.7189962,rental,False,False,0.0,False,No,Menos de 5 años,False,False,2,True,False,True,En buen estado,False,True,2.0,False,True,6.0,False,False,I-00KZ19-W-02VOKI,False,94.0,94.0,False,False,False,Piso
3500.0,Río Rosas,Chamberí,40.441597722,-3.70158409,rental,B,A,0.0,False,Si,Menos de 5 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,True,1.0,False,False,I-02ZHBF-W-02ZHBF,False,99.0,99.0,False,False,False,Piso
2150.0,Almenara,Tetuán,40.4726347,-3.6929506,rental,False,False,0.0,False,Si,Entre 10 y 20 años,False,False,1,True,False,True,En buen estado,False,True,1.0,False,True,0.0,False,False,I-00KW8F-W-02UWQ3,False,45.0,45.0,False,False,False,Piso
2800.0,Cortes-Huertas,Centro,40.4135586,-3.6981617,rental,False,False,1.0,False,Si,Entre 30 y 50 años,False,1.0,2,False,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,08396_,False,82.0,75.0,False,False,False,Piso
6400.0,El Viso,Chamartín,40.446757078,-3.678277246,rental,False,False,0.0,False,No,,False,False,6,True,False,True,En buen estado,False,True,5.0,True,True,2.0,False,False,I-02Z409-W-02Z409,False,256.0,256.0,False,False,False,Piso
500.0,Zofío,Usera,40.3850262,-3.7125029,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,735990,False,26.0,26.0,False,False,False,Otro
2500.0,Palacio,Centro,40.4199267,-3.709429,rental,False,False,0.0,False,Si,Entre 30 y 50 años,False,1.0,2,False,False,True,En buen estado,False,False,3.0,False,False,5.0,False,False,08589,False,120.0,107.0,False,False,False,Piso
3990.0,Universidad-Malasaña,Centro,40.423123,-3.7030746,rental,False,False,0.0,False,Si,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,I-00KIBV-W-02RK7W,False,140.0,140.0,False,False,False,Piso
1800.0,Gaztambide,Chamberí,40.4322083,-3.712748,rental,False,False,0.0,False,Si,Menos de 5 años,False,False,1,True,False,True,En buen estado,False,True,1.0,False,True,4.0,False,False,I-02YSLZ-W-02YSLZ,False,45.0,45.0,False,False,False,Otro
4000.0,Sol,Centro,40.4194799,-3.6998416,rental,C,C,0.0,False,Si,Menos de 5 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,True,4.0,False,False,I-0302RK-W-0302RK,False,100.0,100.0,False,False,False,Otro
2900.0,Palacio,Centro,40.4202526,-3.7149884,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,True,False,2.0,False,False,0.0,False,False,208330,False,122.0,122.0,True,False,False,Piso
1400.0,Arapiles,Chamberí,40.4360291,-3.7083636,rental,E,E,0.0,False,No,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,I-030209-W-030209,False,50.0,50.0,False,False,False,Piso
575.0,Pradolongo,Usera,40.385194,-3.7109013,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,623996,False,25.0,25.0,False,False,False,Otro
3000.0,Palacio,Centro,40.4074414,-3.7115025,rental,False,False,0.0,False,No,,False,False,3,False,False,False,En buen estado,True,False,3.0,False,False,0.0,False,False,207836,False,170.0,170.0,False,False,False,Piso
2000.0,Cortes-Huertas,Centro,40.4101592,-3.6928335,rental,False,False,0.0,True,Si,,False,False,1,True,False,Con electrodomésticos,En buen estado,False,False,2.0,False,False,1.0,False,False,1761,False,75.0,75.0,False,False,False,Otro
1675.0,Atocha,Arganzuela,40.3971396,-3.6815004,rental,False,False,0.0,False,No,Menos de 5 años,False,False,1,True,False,False,En buen estado,False,True,1.0,False,False,11.0,False,False,I-03009T-W-03009T,False,50.0,50.0,False,False,False,Piso
2500.0,Casa de Campo,Moncloa-Aravaca,40.4299438,-3.7322276,rental,False,False,0.0,False,No,Entre 10 y 20 años,False,False,2,True,False,False,En buen estado,False,True,3.0,True,True,1.0,False,False,I-03011B-W-03011B,False,120.0,120.0,False,False,False,Piso
1450.0,Hispanoamérica,Chamartín,40.4552197,-3.681366,rental,E,E,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,6.0,False,False,I-0307LS-W-0307LS,False,54.0,54.0,False,False,False,Piso
1900.0,Guindalera,Salamanca,40.4366812,-3.6750467,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,True,2.0,False,False,5.0,False,False,I-02ZQQL-W-02ZQQL,False,64.0,64.0,False,False,False,Otro
1500.0,Embajadores-Lavapiés,Centro,40.4089506,-3.6990586,rental,E,E,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,I-02ZVU5-W-02ZVU5,False,48.0,48.0,False,False,False,Otro
1500.0,Embajadores-Lavapiés,Centro,40.4126687,-3.704869,rental,False,False,0.0,False,Si,Entre 20 y 30 años,False,1.0,1,True,False,False,En buen estado,False,False,1.0,False,False,4.0,False,False,ang_tm/9940,False,63.0,61.0,False,False,False,Otro
680.0,Pradolongo,Usera,40.385194,-3.7109013,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,623994,False,25.0,25.0,False,False,False,Otro
1450.0,Vista Alegre,Carabanchel,40.3854721,-3.7405927,rental,False,False,0.0,False,No,,False,False,2,False,False,True,En buen estado,False,False,2.0,False,False,2.0,False,False,2826-025542,False,90.0,90.0,False,False,False,Piso
3800.0,Goya,Salamanca,40.42580034,-3.674072519,rental,False,False,0.0,False,No,,False,False,3,False,False,False,En buen estado,True,False,2.0,False,False,0.0,False,False,210190,False,138.0,138.0,False,False,False,Piso
3000.0,El Viso,Chamartín,40.4423232,-3.6798535,rental,D,D,0.0,False,Si,Entre 5 y 10 años,False,False,1,True,False,True,En buen estado,False,True,1.0,False,False,4.0,False,False,I-02ZJKH-W-02ZJKH,False,88.0,88.0,False,False,False,Otro
7500.0,Ibiza,Retiro,40.4213582,-3.6756637,rental,False,False,0.0,False,Si,,False,False,2,True,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,0d075ac4-d4eb-45c6-935f-c6d9d583a5f9,False,191.0,191.0,False,False,False,Piso
2700.0,Palacio,Centro,40.4100337,-3.7119373,rental,False,False,0.0,False,No,,False,False,3,False,False,False,En buen estado,True,False,3.0,False,False,0.0,False,False,207946,False,167.0,167.0,False,False,False,Piso
3000.0,Palomas,Hortaleza,40.4513904,-3.6091012,rental,False,False,0.0,False,Si,Entre 20 y 30 años,False,False,3,True,False,True,En buen estado,False,True,3.0,True,True,2.0,False,False,I-02YSA6-W-02YSA6,False,165.0,165.0,False,False,False,Otro
775.0,Cortes-Huertas,Centro,40.4117221,-3.6965755,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,71830,False,20.0,20.0,False,False,False,Otro
2900.0,Lista,Salamanca,40.4322908,-3.6767586,rental,E,E,0.0,False,No,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,I-02Z8OE-W-02Z8OE,False,67.0,67.0,False,False,False,Casa
1500.0,Acacias,Arganzuela,40.4045888,-3.7034417,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,True,False,2.0,False,False,0.0,False,False,209753,False,70.0,70.0,False,False,False,Piso
6900.0,Recoletos,Salamanca,40.4255249,-3.6852257,rental,B,B,0.0,False,Si,Menos de 5 años,False,False,3,True,False,True,En buen estado,False,True,2.0,False,False,0.0,False,False,I-0306TM-W-0306TM,False,181.0,181.0,False,False,False,Piso
2785.0,Sol,Centro,40.4164982,-3.7060387,rental,False,False,0.0,False,Si,,False,False,2,False,False,False,En buen estado,False,False,3.0,False,False,3.0,False,False,3296,False,105.0,105.0,False,False,False,Otro
2700.0,El Pardo,Fuencarral-El Pardo,40.5325679,-3.7817469,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,True,True,3.0,False,False,0.0,False,False,209194,False,156.0,156.0,False,False,False,Casa
2990.0,Nueva España,Chamartín,40.4647212,-3.6839698,rental,False,False,0.0,False,No,,False,False,3,False,False,True,En buen estado,False,False,4.0,False,False,2.0,False,False,2815-034198,False,115.0,115.0,False,False,False,Piso
1600.0,Sol,Centro,40.419537,-3.7015193,rental,E,D,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,I-02ZLF1-W-02ZLF1,False,68.0,68.0,False,False,False,Piso
2500.0,Universidad-Malasaña,Centro,40.4289309,-3.7031809,rental,B,B,0.0,False,No,Entre 5 y 10 años,False,False,2,True,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,I-00K6L9-W-02OMDO,False,65.0,65.0,False,False,False,Casa
700.0,Embajadores-Lavapiés,Centro,40.4092217,-3.7026741,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,2.0,False,False,2813-033314,False,30.0,30.0,False,False,False,Piso
850.0,Puerta Bonita,Carabanchel,40.3822147,-3.7329485,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,3.0,False,False,2801-027404,False,35.0,35.0,False,False,False,Otro
1300.0,Embajadores-Lavapiés,Centro,40.4062487,-3.7005118,rental,E,E,0.0,False,Si,Más de 50 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,4.0,False,False,I-00L6OE-W-02YEGW,False,45.0,45.0,False,False,False,Otro
1650.0,Canillas,Hortaleza,40.4613362,-3.643225,rental,False,False,0.0,False,No,,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,11.0,False,False,I-02ZOMN-W-02ZOMN,False,105.0,105.0,False,False,False,Piso
4300.0,Almagro,Chamberí,40.4301567,-3.6953424,rental,E,E,0.0,False,No,Más de 50 años,False,False,3,True,False,True,En buen estado,False,True,3.0,False,False,5.0,False,False,I-02ZVTL-W-02ZVTL,False,238.0,238.0,False,False,False,Piso
2700.0,Argüelles,Moncloa-Aravaca,40.4277978,-3.7172742,rental,F,G,0.0,False,No,Entre 30 y 50 años,False,False,3,True,False,True,En buen estado,False,True,3.0,False,False,6.0,False,False,I-02YZJ8-W-02YZJ8,False,189.0,189.0,False,False,False,Piso
1350.0,Valdeacederas,Tetuán,40.4673749,-3.7046243,rental,E,E,0.0,False,Si,Menos de 5 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,I-00L2IP-W-02WYRV,False,45.0,45.0,False,False,False,Piso
8000.0,Río Rosas,Chamberí,40.4391327,-3.6926769,rental,E,E,0.0,False,No,Más de 50 años,False,False,4,True,False,True,En buen estado,False,True,5.0,False,False,8.0,False,False,I-03090X-W-03090X,False,261.0,261.0,False,False,False,Otro
925.0,Universidad-Malasaña,Centro,40.4261873,-3.7087558,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,623456,False,40.0,40.0,False,False,False,Otro
1950.0,Argüelles,Moncloa-Aravaca,40.4223039,-3.7156034,rental,False,False,0.0,False,Si,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,I-0307F9-W-0307F9,False,64.0,64.0,False,False,False,Otro
1000.0,Puerta del Ángel,Latina,40.4135397,-3.7256367,rental,False,False,0.0,False,Si,,False,False,2,False,False,False,En buen estado,False,False,3.0,False,False,0.0,False,False,623107,False,120.0,120.0,False,False,False,Piso
3800.0,Vallehermoso,Chamberí,40.4419685,-3.7151737,rental,E,E,0.0,False,No,Más de 50 años,False,False,3,True,False,True,En buen estado,False,False,4.0,True,False,3.0,False,False,I-02Y9JF-W-02Y9JF,False,239.0,239.0,False,False,False,Otro
2400.0,Fuente del Berro,Salamanca,40.4227335,-3.6631565,rental,False,False,0.0,False,Si,Entre 30 y 50 años,False,1.0,1,False,False,True,En buen estado,False,True,2.0,False,False,5.0,False,False,06989,False,120.0,110.0,False,False,False,Piso
4500.0,Almagro,Chamberí,40.4357545,-3.6914803,rental,False,False,0.0,False,Si,Más de 50 años,False,1.0,3,False,False,True,En buen estado,False,False,3.0,False,False,2.0,False,False,08286,False,130.0,120.0,False,False,False,Piso
1300.0,Embajadores-Lavapiés,Centro,40.4139266,-3.7035523,rental,False,False,0.0,False,Si,,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,6.0,False,False,3839,False,45.0,40.0,False,False,False,Piso
2200.0,Vallehermoso,Chamberí,40.4448722,-3.7096364,rental,D,D,0.0,False,Si,Entre 30 y 50 años,False,False,2,True,False,True,En buen estado,False,True,2.0,False,False,6.0,False,False,I-0307XD-W-0307XD,False,93.0,93.0,False,False,False,Piso
3500.0,Palacio,Centro,40.4231301,-3.7108886,rental,False,False,0.0,False,No,,False,False,3,False,False,False,En buen estado,True,False,3.0,False,False,0.0,False,False,208333,False,150.0,150.0,False,False,False,Piso
1400.0,Palacio,Centro,40.4103956,-3.7119502,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,True,False,3.0,False,False,0.0,False,False,205710,False,107.0,107.0,False,False,False,Piso
2000.0,Cortes-Huertas,Centro,40.4134869,-3.6955161,rental,E,E,0.0,False,Si,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,4.0,False,False,I-02ZYV6-W-02ZYV6,False,43.0,43.0,False,False,False,Piso
1850.0,Valdeacederas,Tetuán,40.4687449,-3.707891,rental,B,A,0.0,False,Si,Menos de 5 años,False,False,2,True,False,True,En buen estado,False,True,2.0,False,True,7.0,False,False,I-0302QC-W-0302QC,False,92.0,92.0,False,False,False,Piso
1500.0,Guindalera,Salamanca,40.4375367,-3.6728877,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,772421,False,32.0,32.0,False,False,False,Otro
2100.0,Bellas Vistas,Tetuán,40.4537277,-3.7031762,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,True,False,3.0,False,False,0.0,False,False,209524,False,120.0,120.0,False,False,False,Piso
1650.0,El Viso,Chamartín,40.4514408,-3.6812642,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,False,False,2.0,False,False,0.0,False,False,210093,False,63.0,63.0,False,False,False,Piso
1650.0,Trafalgar,Chamberí,40.4286898,-3.7019477,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,3489,False,40.0,40.0,False,False,False,Otro
925.0,San Isidro,Carabanchel,40.3940799,-3.734054,rental,E,D,0.0,False,No,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,2.0,False,False,I-02ZO7O-W-02ZO7O,False,30.0,30.0,False,False,False,Casa
1600.0,Arapiles,Chamberí,40.4377204,-3.7049918,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,4301,False,41.0,41.0,False,False,False,Piso
4000.0,Palacio,Centro,40.4074414,-3.7115025,rental,False,False,0.0,False,No,,False,False,3,False,False,False,En buen estado,True,True,4.0,False,False,0.0,False,False,210192,False,126.0,126.0,False,False,False,Otro
1299.0,Arapiles,Chamberí,40.4306771,-3.7091478,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,40066,False,21.0,21.0,False,False,False,Otro
1600.0,Colina,Ciudad Lineal,40.4573622,-3.6595271,rental,False,False,1.0,False,No,,False,False,2,True,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,426857cc-de94-47d6-8,False,104.0,84.0,False,False,False,Piso
4500.0,Prosperidad,Chamartín,40.4415852,-3.6703587,rental,False,False,0.0,False,No,,False,False,4,False,False,False,En buen estado,False,False,8.0,False,False,0.0,False,False,186835,False,242.0,242.0,False,False,False,Chalet
1400.0,Pradolongo,Usera,40.3845453,-3.7100442,rental,E,E,1.0,False,Si,Más de 50 años,False,False,1,False,False,True,En buen estado,False,False,2.0,False,False,2.0,False,False,3248-19646,False,64.0,62.0,False,False,False,Piso
1500.0,Pueblo Nuevo,Ciudad Lineal,40.4262836,-3.6416515,rental,E,E,0.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,I-00L6H5-W-02YBPL,False,45.0,45.0,False,False,False,Otro
1200.0,Embajadores-Lavapiés,Centro,40.4105946,-3.6978447,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,446473,False,27.0,27.0,False,False,False,Otro
2300.0,Palacio,Centro,40.4103956,-3.7119502,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,False,True,3.0,False,False,0.0,False,False,207754,False,120.0,120.0,False,False,False,Piso
3100.0,Almagro,Chamberí,40.4337278,-3.6931388,rental,False,False,0.0,False,No,Más de 50 años,False,False,2,True,False,True,En buen estado,False,True,2.0,False,False,5.0,False,False,I-02ZRYY-W-02ZRYY,False,131.0,131.0,False,False,False,Piso
1500.0,Pueblo Nuevo,Ciudad Lineal,40.4271216,-3.64193,rental,False,False,0.0,False,No,,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,8b373aa3-6d0f-4507-9,False,45.0,45.0,False,False,False,Casa
2100.0,Pacífico,Retiro,40.4003939,-3.6776823,rental,False,False,0.0,False,No,,False,1.0,2,False,False,True,En buen estado,False,True,4.0,False,False,2.0,False,False,05022,False,140.0,105.0,False,False,False,Piso
700.0,Campamento,Latina,40.3956528,-3.7712228,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,746730,False,39.0,39.0,False,False,False,Otro
2900.0,Justicia-Chueca,Centro,40.4240307,-3.6915452,rental,False,False,0.0,False,No,,False,False,1,False,False,False,En buen estado,True,False,1.0,False,False,0.0,False,False,208440,False,50.0,50.0,False,False,False,Piso
1280.0,Puerta del Ángel,Latina,40.4045438,-3.7400279,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,3.0,False,False,3.0,False,False,2001/20010001/748,False,51.0,51.0,False,False,False,Otro
1345.0,Atocha,Arganzuela,40.3971396,-3.6815004,rental,False,False,0.0,False,Si,Menos de 5 años,False,False,1,True,False,True,En buen estado,False,True,1.0,False,True,11.0,False,False,I-0305YN-W-0305YN,False,35.0,35.0,False,False,False,Piso
2300.0,Castellana,Salamanca,40.4368261,-3.6803897,rental,E,D,0.0,False,Si,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,I-02ZMKC-W-02ZMKC,False,70.0,70.0,False,False,False,Piso
2850.0,Goya,Salamanca,40.4234067,-3.6729667,rental,B,A,0.0,False,Si,Menos de 5 años,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,I-0306DE-W-0306DE,False,78.0,78.0,False,False,False,Otro
600.0,Berruguete,Tetuán,40.4578405,-3.7045793,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,622872,False,29.0,29.0,False,False,False,Otro
975.0,Valdeacederas,Tetuán,40.464617,-3.6983691,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,False,False,True,En buen estado,False,False,1.0,False,False,2.0,False,False,08627_,False,30.0,26.0,False,False,False,Piso
1100.0,Trafalgar,Chamberí,40.4322206,-3.6990933,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,436598,False,40.0,40.0,False,False,False,Casa
5800.0,Las Tablas,Fuencarral-El Pardo,40.4986661,-3.6726055,rental,False,False,0.0,False,No,,False,False,6,False,False,False,En buen estado,False,False,7.0,False,False,0.0,False,False,201463,False,550.0,550.0,False,False,False,Chalet
1250.0,Marroquina,Moratalaz,40.408675898,-3.647432117,rental,False,False,0.0,False,No,,False,False,2,False,False,True,En buen estado,False,False,3.0,False,False,0.0,False,False,2817-034417,False,103.0,103.0,False,False,False,Piso
1550.0,Vallehermoso,Chamberí,40.4407347,-3.7065082,rental,False,False,0.0,False,Si,Más de 50 años,False,False,2,False,False,True,En buen estado,False,False,2.0,False,False,1.0,False,False,08651,False,77.0,70.0,False,False,False,Piso
2350.0,Castillejos,Tetuán,40.4620448,-3.69563,rental,B,B,0.0,False,Si,Menos de 5 años,False,False,2,True,False,True,En buen estado,False,False,1.0,False,False,1.0,False,False,I-02Z0Y5-W-02Z0Y5,False,85.0,85.0,False,False,False,Piso
1350.0,Universidad-Malasaña,Centro,40.4226582,-3.7064414,rental,False,False,0.0,False,No,Más de 50 años,False,False,1,True,False,False,En buen estado,False,False,2.0,False,False,4.0,False,False,3610-00830/8893,False,65.0,60.0,False,False,False,Piso
600.0,Pradolongo,Usera,40.385026,-3.711557,rental,False,False,0.0,False,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,623569,False,30.0,30.0,False,False,False,Otro
2500.0,Acacias,Arganzuela,40.4050925,-3.7066155,rental,False,False,0.0,False,Si,Entre 20 y 30 años,False,1.0,2,True,False,False,En buen estado,False,False,2.0,False,True,3.0,False,False,3610-00799/8893,False,96.0,78.0,False,False,False,Piso
1120.0,Palomeras Bajas,Puente de Vallecas,40.3896773,-3.6571266,rental,False,False,0.0,False,No,,False,False,1,False,False,True,En buen estado,False,False,3.0,False,False,3.0,False,False,2001/20010001/1945,False,52.0,52.0,False,False,False,Otro
1500.0,Castilla,Chamartín,40.471378647,-3.673809951,rental,False,False,0.0,False,Si,Entre 30 y 50 años,False,False,1,True,False,True,En buen estado,False,True,1.0,False,True,11.0,False,False,I-02ZOHY-W-02ZOHY,False,67.0,67.0,False,False,False,Piso
7500.0,Castilla,Chamartín,40.4672746,-3.6883896,rental,False,False,0.0,False,No,,False,False,5,False,False,False,En buen estado,False,True,6.0,False,False,0.0,False,False,209241,False,366.0,366.0,False,False,False,Casa
3300.0,Montecarmelo,Fuencarral-El Pardo,40.5391145,-3.6950887,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,False,True,3.0,False,False,0.0,False,False,208316,False,150.0,150.0,False,False,False,Piso
1801.0,Niño Jesús,Retiro,40.412287,-3.6751242,rental,False,False,0.0,False,Si,Entre 30 y 50 años,False,False,2,False,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,08530_,False,60.0,50.0,False,False,False,Piso
220.0,El Viso,Chamartín,40.4449108,-3.6817286,rental,False,False,0.0,False,No,Menos de 5 años,False,False,1,True,False,False,En buen estado,False,True,1.0,False,False,-1.0,False,False,I-02Y03I-W-02Y03W,False,14.0,14.0,False,False,False,Chalet
4900.0,Palacio,Centro,40.4074414,-3.7115025,rental,False,False,0.0,False,No,,False,False,5,False,False,False,En buen estado,False,False,6.0,False,False,0.0,False,False,190991,False,400.0,400.0,False,False,False,Otro
1400.0,Sol,Centro,40.4142691,-3.7072423,rental,False,False,0.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,2.0,False,False,2861,False,66.0,66.0,False,False,False,Otro
1000.0,Embajadores-Lavapiés,Centro,40.4107212,-3.7084995,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,667978,False,29.0,29.0,False,False,False,Otro
4900.0,Palacio,Centro,40.4074414,-3.7115025,rental,False,False,0.0,False,No,,False,False,5,False,False,False,En buen estado,False,False,6.0,False,False,0.0,False,False,181971,False,500.0,500.0,False,False,False,Casa
7000.0,Palacio,Centro,40.4074414,-3.7115025,rental,False,False,0.0,False,No,,False,False,3,False,False,False,En buen estado,True,False,4.0,False,False,0.0,False,False,207517,False,160.0,160.0,True,False,False,Piso
2499.0,Sol,Centro,40.4179021,-3.7085758,rental,False,False,0.0,False,Si,Más de 50 años,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,6.0,False,False,Angela_Arenalatico/9940,False,31.0,29.0,False,False,False,Otro
2300.0,Almagro,Chamberí,40.4308844,-3.6955708,rental,False,False,0.0,False,No,,False,False,2,False,False,True,En buen estado,False,False,2.0,False,False,0.0,False,False,4214,False,58.0,58.0,False,False,False,Piso
2750.0,Sol,Centro,40.4183202,-3.7030099,rental,False,False,0.0,False,No,Más de 50 años,False,1.0,2,False,False,True,En buen estado,False,False,3.0,False,False,2.0,False,False,08415,False,116.0,101.0,False,False,False,Piso
1210.0,Justicia-Chueca,Centro,40.425118,-3.6914056,rental,D,D,0.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,3.0,False,False,I-0307FI-W-0307FW,False,30.0,30.0,False,False,False,Piso
3500.0,Palacio,Centro,40.4103956,-3.7119502,rental,False,False,0.0,False,No,,False,False,2,False,False,False,En buen estado,True,False,2.0,False,False,0.0,False,False,209742,False,170.0,170.0,False,False,False,Piso
1500.0,Palacio,Centro,40.4102349,-3.713377,rental,False,False,0.0,False,Si,Más de 50 años,False,1.0,1,False,False,True,En buen estado,False,False,1.0,False,False,4.0,False,False,08283,False,56.0,48.0,False,False,False,Piso
3400.0,Palacio,Centro,40.422957,-3.7112127,rental,False,False,1.0,False,Si,,False,False,2,False,False,True,En buen estado,False,False,2.0,False,False,6.0,False,False,106961140,False,105.0,100.0,False,False,False,Piso
4400.0,Castellana,Salamanca,40.4374922,-3.6840514,rental,E,E,0.0,False,Si,Más de 50 años,False,False,2,True,False,True,En buen estado,False,False,3.0,False,False,5.0,False,False,I-00L69X-W-02Y6H6,False,170.0,170.0,False,False,False,Otro
1295.0,Guindalera,Salamanca,40.4362506,-3.6704275,rental,False,False,0.0,False,Si,,False,False,1,True,False,True,En buen estado,False,False,1.0,False,False,0.0,False,False,2512,False,48.0,48.0,False,False,False,Otro
1299.0,Universidad-Malasaña,Centro,40.4289729,-3.7092516,rental,False,False,0.0,True,Si,,False,False,1,False,False,False,En buen estado,False,False,1.0,False,False,0.0,False,False,413661,False,28.0,28.0,False,False,False,Otro
